date,item_code
2025-06-01 06:00:00,7923
2025-06-01 06:00:00,760
2025-06-01 06:00:00,7820
2025-06-01 06:00:00,4723
2025-06-01 06:00:00,1431
2025-06-01 06:00:00,28608
2025-06-01 06:00:00,13145
2025-06-01 06:00:00,13207
2025-06-01 06:00:00,1667
2025-06-01 06:00:00,17861
2025-06-01 06:00:00,1316
2025-06-01 06:00:00,19522
2025-06-01 06:00:00,11657
2025-06-01 06:00:00,2423
2025-06-01 06:00:00,12344
2025-06-01 06:00:00,7299
2025-06-01 06:00:00,9848
2025-06-01 06:00:00,5522
2025-06-01 06:00:00,27111
2025-06-01 06:00:00,1115
2025-06-01 06:00:00,2446
2025-06-01 06:00:00,413
2025-06-01 06:00:00,1000
2025-06-01 06:00:00,7637
2025-06-01 06:00:00,14078
2025-06-01 06:00:00,1994
2025-06-01 06:00:00,1772
2025-06-01 06:00:00,12788
2025-06-01 06:00:00,7540
2025-06-01 06:00:00,2412
2025-06-01 06:00:00,18084
2025-06-01 06:00:00,1000
2025-06-01 06:00:00,12132
2025-06-01 06:00:00,760
2025-06-01 06:00:00,5060
2025-06-01 06:00:00,5022
2025-06-01 06:00:00,7988
2025-06-01 06:00:00,7495
2025-06-01 06:00:00,4382
2025-06-01 06:00:00,11995
2025-06-01 06:00:00,5903
2025-06-01 06:00:00,10247
2025-06-01 06:00:00,881
2025-06-01 06:00:00,5506
2025-06-01 06:00:00,10130
2025-06-01 06:00:00,5190
2025-06-01 06:00:00,10941
2025-06-01 06:00:00,14751
2025-06-01 06:00:00,12344
2025-06-01 06:00:00,3391
2025-06-01 06:00:00,3508
2025-06-01 06:00:00,19792
2025-06-01 06:00:00,1225
2025-06-01 06:00:00,18565
2025-06-01 06:00:00,8033
2025-06-01 06:00:00,8879
2025-06-01 06:00:00,2389
2025-06-01 06:00:00,3639
2025-06-01 06:00:00,1287
2025-06-01 06:00:00,12087
2025-06-01 06:00:00,5148
2025-06-01 06:00:00,1688
2025-06-01 06:00:00,2586
2025-06-01 06:00:00,3025
2025-06-01 07:00:00,942
2025-06-01 07:00:00,4389
2025-06-01 07:00:00,972
2025-06-01 07:00:00,20138
2025-06-01 07:00:00,29272
2025-06-01 07:00:00,3259
2025-06-01 07:00:00,27430
2025-06-01 07:00:00,26972
2025-06-01 07:00:00,6055
2025-06-01 07:00:00,3380
2025-06-01 07:00:00,7904
2025-06-01 07:00:00,3862
2025-06-01 07:00:00,11953
2025-06-01 07:00:00,13133
2025-06-01 07:00:00,18316
2025-06-01 07:00:00,11080
2025-06-01 07:00:00,3757
2025-06-01 07:00:00,28777
2025-06-01 07:00:00,20838
2025-06-01 07:00:00,6075
2025-06-01 07:00:00,6452
2025-06-01 07:00:00,10735
2025-06-01 07:00:00,3533
2025-06-01 07:00:00,2737
2025-06-01 07:00:00,21909
2025-06-01 07:00:00,3831
2025-06-01 07:00:00,18282
2025-06-01 07:00:00,1884
2025-06-01 07:00:00,2669
2025-06-01 07:00:00,28607
2025-06-01 07:00:00,9159
2025-06-01 07:00:00,10277
2025-06-01 07:00:00,20233
2025-06-01 07:00:00,11964
2025-06-01 07:00:00,12481
2025-06-01 07:00:00,13970
2025-06-01 07:00:00,20549
2025-06-01 07:00:00,3151
2025-06-01 07:00:00,3699
2025-06-01 07:00:00,1644
2025-06-01 07:00:00,7752
2025-06-01 07:00:00,11559
2025-06-01 07:00:00,7704
2025-06-01 07:00:00,5457
2025-06-01 07:00:00,17510
2025-06-01 07:00:00,6472
2025-06-01 07:00:00,2654
2025-06-01 07:00:00,11411
2025-06-01 07:00:00,27309
2025-06-01 07:00:00,4612
2025-06-01 07:00:00,9017
2025-06-01 07:00:00,1530
2025-06-01 07:00:00,10808
2025-06-01 07:00:00,9702
2025-06-01 07:00:00,1196
2025-06-01 07:00:00,94
2025-06-01 07:00:00,10422
2025-06-01 07:00:00,1634
2025-06-01 07:00:00,4961
2025-06-01 07:00:00,10893
2025-06-01 07:00:00,4581
2025-06-01 07:00:00,5440
2025-06-01 07:00:00,5457
2025-06-01 07:00:00,5353
2025-06-01 07:00:00,14145
2025-06-01 07:00:00,5170
2025-06-01 07:00:00,18183
2025-06-01 07:00:00,3725
2025-06-01 07:00:00,3666
2025-06-01 07:00:00,17589
2025-06-01 07:00:00,1215
2025-06-01 07:00:00,13006
2025-06-01 07:00:00,1490
2025-06-01 07:00:00,7907
2025-06-01 07:00:00,7509
2025-06-01 07:00:00,3233
2025-06-01 07:00:00,28836
2025-06-01 07:00:00,5457
2025-06-01 07:00:00,17534
2025-06-01 07:00:00,5500
2025-06-01 07:00:00,7658
2025-06-01 07:00:00,1272
2025-06-01 07:00:00,3933
2025-06-01 07:00:00,17936
2025-06-01 07:00:00,2614
2025-06-01 07:00:00,10229
2025-06-01 07:00:00,12862
2025-06-01 07:00:00,1119
2025-06-01 07:00:00,4885
2025-06-01 07:00:00,10770
2025-06-01 07:00:00,5910
2025-06-01 07:00:00,689
2025-06-01 07:00:00,2726
2025-06-01 07:00:00,3321
2025-06-01 07:00:00,13505
2025-06-01 07:00:00,8082
2025-06-01 07:00:00,17375
2025-06-01 07:00:00,4949
2025-06-01 07:00:00,1298
2025-06-01 07:00:00,962
2025-06-01 07:00:00,8355
2025-06-01 07:00:00,3561
2025-06-01 07:00:00,5822
2025-06-01 07:00:00,7460
2025-06-01 07:00:00,1052
2025-06-01 07:00:00,18427
2025-06-01 07:00:00,18137
2025-06-01 07:00:00,27426
2025-06-01 07:00:00,18411
2025-06-01 07:00:00,17446
2025-06-01 07:00:00,9562
2025-06-01 07:00:00,236
2025-06-01 07:00:00,10238
2025-06-01 07:00:00,227
2025-06-01 07:00:00,1795
2025-06-01 07:00:00,9345
2025-06-01 07:00:00,14012
2025-06-01 07:00:00,5465
2025-06-01 07:00:00,6157
2025-06-01 07:00:00,19833
2025-06-01 07:00:00,9757
2025-06-01 07:00:00,9490
2025-06-01 07:00:00,4057
2025-06-01 07:00:00,18026
2025-06-01 07:00:00,11059
2025-06-01 07:00:00,13838
2025-06-01 07:00:00,11106
2025-06-01 07:00:00,2804
2025-06-01 07:00:00,12258
2025-06-01 07:00:00,13528
2025-06-01 07:00:00,4501
2025-06-01 07:00:00,11013
2025-06-01 07:00:00,3287
2025-06-01 07:00:00,3054
2025-06-01 07:00:00,3972
2025-06-01 07:00:00,4904
2025-06-01 07:00:00,7154
2025-06-01 07:00:00,7637
2025-06-01 07:00:00,9081
2025-06-01 07:00:00,14992
2025-06-01 07:00:00,1458
2025-06-01 07:00:00,6346
2025-06-01 07:00:00,1074
2025-06-01 07:00:00,10732
2025-06-01 07:00:00,947
2025-06-01 07:00:00,7756
2025-06-01 07:00:00,7869
2025-06-01 07:00:00,908
2025-06-01 07:00:00,409
2025-06-01 07:00:00,2105
2025-06-01 07:00:00,18160
2025-06-01 07:00:00,62
2025-06-01 07:00:00,7537
2025-06-01 07:00:00,3606
2025-06-01 07:00:00,2953
2025-06-01 07:00:00,4519
2025-06-01 07:00:00,949
2025-06-01 07:00:00,11159
2025-06-01 07:00:00,6920
2025-06-01 07:00:00,2493
2025-06-01 07:00:00,4519
2025-06-01 07:00:00,5371
2025-06-01 07:00:00,19994
2025-06-01 07:00:00,3954
2025-06-01 07:00:00,3382
2025-06-01 07:00:00,3381
2025-06-01 07:00:00,6842
2025-06-01 07:00:00,29252
2025-06-01 07:00:00,1565
2025-06-01 07:00:00,10292
2025-06-01 07:00:00,1152
2025-06-01 07:00:00,10359
2025-06-01 07:00:00,7097
2025-06-01 07:00:00,836
2025-06-01 07:00:00,9782
2025-06-01 07:00:00,1240
2025-06-01 07:00:00,1617
2025-06-01 07:00:00,8033
2025-06-01 07:00:00,4852
2025-06-01 07:00:00,3633
2025-06-01 07:00:00,17426
2025-06-01 07:00:00,7540
2025-06-01 07:00:00,1147
2025-06-01 07:00:00,1615
2025-06-01 07:00:00,5535
2025-06-01 07:00:00,12019
2025-06-01 07:00:00,12916
2025-06-01 07:00:00,6360
2025-06-01 07:00:00,7466
2025-06-01 07:00:00,5371
2025-06-01 07:00:00,7759
2025-06-01 07:00:00,3178
2025-06-01 07:00:00,8033
2025-06-01 07:00:00,13043
2025-06-01 07:00:00,12444
2025-06-01 07:00:00,6411
2025-06-01 07:00:00,18558
2025-06-01 07:00:00,1437
2025-06-01 07:00:00,17577
2025-06-01 07:00:00,2182
2025-06-01 07:00:00,4127
2025-06-01 07:00:00,6688
2025-06-01 07:00:00,1079
2025-06-01 07:00:00,14913
2025-06-01 07:00:00,29128
2025-06-01 07:00:00,9614
2025-06-01 07:00:00,9468
2025-06-01 07:00:00,1255
2025-06-01 07:00:00,1921
2025-06-01 07:00:00,21029
2025-06-01 07:00:00,10984
2025-06-01 07:00:00,20050
2025-06-01 07:00:00,5408
2025-06-01 07:00:00,4893
2025-06-01 07:00:00,7854
2025-06-01 07:00:00,8337
2025-06-01 07:00:00,2400
2025-06-01 07:00:00,29164
2025-06-01 07:00:00,14478
2025-06-01 07:00:00,1181
2025-06-01 07:00:00,8345
